ID,Prediction
127,0.11900435211618783
128,0.2946040691424632
129,0.326069015981494
130,0.10673668705745673
131,0.7186394857274327
132,0.2829194727801807
133,0.12600482100074345
134,0.07188819179020252
135,0.08176643380923114
136,0.5562251699506024
137,0.1825493663037495
138,0.6246434935103826
139,0.13396382067627136
140,0.5665793622417984
141,0.1256567954092399
142,0.3262337523679384
143,0.33700953962244706
144,0.16986653186700656
145,0.27889471277821354
146,0.10631559912059721
147,0.536322315507791
148,0.06448254800336692
149,0.6883849973636096
150,0.1032986725793063
151,0.10028887191289348
152,0.11273260023383216
153,0.3393171487602693
154,0.08619325541330262
155,0.09485666260106926
156,0.10062981817926646
157,0.4726597646561542
158,0.09378567676405085
159,0.3454138617380675
160,0.095877324717187
161,0.5849999724955771
162,0.10497039763359484
163,0.08317871486901751
164,0.15686485146889553
165,0.5593111315746395
166,0.6137001660768394
167,0.20914435106361642
168,0.6861461993406531
169,0.09667843362056923
170,0.1625055488460344
171,0.0801091605184633
172,0.06939666000751978
173,0.07525255491481797
174,0.612247086062202
175,0.1596891456049848
176,0.1099641535816522
177,0.1018941851695674
178,0.21134028224357565
179,0.2866169508239199
180,0.3592196538589091
181,0.2817392760516752
182,0.572625409211717
183,0.11461410544746951
184,0.6250076983343507
185,0.5538095804425623
186,0.5388173588302139
187,0.07285056496803723
188,0.19590639062945442
189,0.5881450480731703
190,0.09179657532301419
191,0.11365926963984818
192,0.5381246840730523
193,0.2865843973599308
194,0.5648547890499196
195,0.6326817774081829
196,0.11554411618614754
197,0.31584455174046366
198,0.35986594788007825
199,0.21984295376505225
200,0.3418028978690396
201,0.5675611844263161
202,0.5069004194208023
203,0.3779689772673674
204,0.09514352460816217
205,0.33128242387769424
206,0.09657552367132427
207,0.28478113859312015
208,0.2538194405370461
209,0.7048004778079859
210,0.12567106089709998
211,0.7284862723532629
212,0.5130327216426478
213,0.3230625043191507
214,0.5273376523799855
215,0.0789181715657968
216,0.12179065607536683
217,0.32542955879377927
218,0.16270702668135803
219,0.3189125283554191
220,0.14212241934412032
221,0.356140616576375
222,0.09652182640035112
223,0.3260291269011746
224,0.544084793572351
225,0.10593952816844311
226,0.6982552688318325
227,0.07449539235227438
228,0.5609863561266201
229,0.709340915222771
230,0.07618368922731655
231,0.29284151523625335
232,0.5899177181723676
233,0.5464687136325855
234,0.16957920684875075
235,0.40194521387859705
236,0.25056947188212214
237,0.13252810495567718
238,0.08970144996986737
239,0.44486660826281604
240,0.6165196827834407
241,0.28503269154786437
242,0.11633781870778229
243,0.08009886188071995
244,0.4628750847152152
245,0.40864202093525426
246,0.2964490872314621
247,0.517779833090726
248,0.5628875158136609
249,0.12939429501189711
250,0.09303720191118917
251,0.09916323598283906
252,0.11719085585076619
253,0.07504382702608776
254,0.32913678727314233
255,0.581792381439847
256,0.08137537013769286
257,0.5576838302870105
258,0.14483826207711742
259,0.2971200701263223
260,0.5417374924912737
261,0.08850331540905074
262,0.7497684927956948
263,0.5426926140677933
264,0.576241402178297
265,0.08072957815603017
266,0.4877526925253951
267,0.12069438981015593
268,0.09899636363461194
269,0.477919079070648
270,0.5791677561801676
271,0.5935940369283729
272,0.11559370781227984
273,0.09324227373678429
274,0.5647506866119856
275,0.12297993094274375
276,0.25772006936614994
277,0.1302018767183768
278,0.4049909673279383
279,0.11485705075647862
280,0.5300502784530305
281,0.5994311050989216
282,0.7266737911477869
283,0.20693658722678726
284,0.4149434080317926
285,0.09598208388460526
286,0.14549279071547977
287,0.5166668966227339
288,0.09893420026543243
289,0.348281002439668
290,0.5278887950356015
291,0.3148273020400384
292,0.7138260277550164
293,0.6635283584402433
294,0.6623442236683394
295,0.08844722798567654
296,0.06914704766512837
297,0.5926818775514642
298,0.3863142217243262
299,0.6585565410985725
300,0.7108941517275011
301,0.6122721940710212
302,0.10307175711781928
303,0.20120635004846696
304,0.11737188313811531
305,0.5525318042275527
306,0.35276545644408785
307,0.538464898525616
308,0.11621918960257843
309,0.35162202731721004
310,0.372137505164154
311,0.32644629818155807
312,0.6625985847114062
313,0.7472827733046888
314,0.6686591230087835
315,0.07609263570853969
316,0.1257181777502887
317,0.31260596860117046
318,0.1318172881160646
319,0.2473259665602927
320,0.329071429946982
321,0.09326048825348422
322,0.14309803601392418
323,0.6887897829801939
324,0.07594249801608549
325,0.3433114033540855
326,0.11317558873025559
327,0.5635353449672049
328,0.15839073265459222
329,0.11686269909949555
330,0.09968752774357337
331,0.5371881819380295
332,0.09055940171303087
333,0.5693732618612447
334,0.6243273680894523
335,0.6187851532618568
336,0.6625326633497681
337,0.15537980940060064
338,0.4991336022504807
339,0.08283674033794536
340,0.5526275089442279
341,0.2648428417672895
342,0.33305440121422253
343,0.708223339761946
344,0.5191489404325119
345,0.5574215975757972
346,0.34844935780893416
347,0.3513127716044334
348,0.0890420641642998
349,0.06777169249720671
350,0.12249462200061756
351,0.3763746805219949
352,0.7722650187503752
353,0.18540681694047134
354,0.6496285722851316
355,0.14353904007258378
356,0.12040670954504379
357,0.33733744589838116
358,0.5806296223472317
359,0.683645839540476
360,0.13483944877970702
361,0.47893070673805077
362,0.4448408563228433
363,0.0854692233950997
364,0.5160445451684278
365,0.5634961005023892
366,0.7270504797458638
367,0.7212041065175402
368,0.6229094370249643
369,0.3042353161092564
370,0.51602417950725
371,0.5847034045416125
372,0.0721821897732218
373,0.07150816994607949
374,0.08720686529407988
375,0.3091411217912379
376,0.6753450384621664
377,0.4327011484973846
378,0.3848893877658808
379,0.08316691899095877
380,0.0942448372547251
381,0.525320714049368
382,0.10121874273086554
383,0.7076009983053644
384,0.10498416505525106
385,0.16876767258928319
386,0.15098182324861742
387,0.5010671467253699
388,0.1097505853657145
389,0.7384867451527566
390,0.5163555263690994
391,0.586333559573858
392,0.45528941265757833
393,0.3270280621607795
394,0.09438902317234944
395,0.06750372305610106
396,0.6396451886971877
397,0.7684899715967207
398,0.10741122480929416
399,0.4053459836792359
400,0.3167687699145149
401,0.10058726594227939
402,0.6900311354716724
403,0.10438359564613645
404,0.35975140832924746
405,0.4444110690881594
406,0.15906626632073262
407,0.5400979187496249
408,0.2032325766994664
409,0.6362895108380493
410,0.45932479088646905
411,0.07489818197146801
412,0.33514567341884494
413,0.11557402652877417
414,0.367734271768546
415,0.5327363089831656
416,0.7680114538984727
417,0.4224287312479798
418,0.2969906378637749
419,0.07650702666703063
420,0.3516423754883195
421,0.32084927242146055
422,0.5710576018768025
423,0.7282179752981723
424,0.10132911195088677
425,0.30098946076862293
426,0.18914116058423358
427,0.25334952265562594
428,0.40950289450239985
429,0.31264345941099
430,0.11584731876097462
431,0.41865667765643017
432,0.21814217998539287
433,0.5519539037254884
434,0.07466867461107633
435,0.396398604451189
436,0.6303508527487554
437,0.6156827182030264
438,0.6741537007521127
439,0.3540525227136486
440,0.6691122117167568
441,0.12787278474159422
442,0.1378621739118185
443,0.1262720781862066
444,0.2985512461449985
445,0.19553278902323704
446,0.3445772378333161
447,0.17405635057141736
448,0.14289766923305758
449,0.18530942250128712
450,0.2295512897854468
451,0.36093600381721513
452,0.2684330995278248
453,0.6875215313553765
454,0.13682275019823403
455,0.6641082366533826
456,0.08540839375736643
457,0.0648930094585749
458,0.40604413720534516
459,0.15945527322545983
460,0.09523895635535859
461,0.7190357994833132
462,0.6533727532289815
463,0.07796345085393706
464,0.5829615855381978
465,0.08712674980421244
466,0.365103737167929
467,0.6336630423507117
468,0.07046349722754405
469,0.10374724148024592
470,0.6735361608862898
471,0.14219664298382068
472,0.30589985291915206
473,0.07252085911558905
474,0.25913384415410007
475,0.4271354804742004
476,0.5591952950560727
477,0.6806939799054366
478,0.09314500927013258
479,0.14190126592390645
480,0.5513555701427273
481,0.44433370553377327
482,0.31450685176628773
483,0.11906566909789998
484,0.11322217904847126
485,0.09146858293884577
486,0.2854057684015228
487,0.20610274151457603
488,0.6504575957824608
489,0.10448014480964482
490,0.12407825777015453
491,0.5551374837620212
492,0.10807063036255807
493,0.6893045280476348
494,0.2654925998948809
495,0.1024195243423854
496,0.33297934310000543
497,0.10749952602341442
498,0.6807895796616157
499,0.41993603468574525
500,0.5204910927125156
501,0.15473319910263308
502,0.1373441045193909
503,0.5293834935840565
504,0.36047734662337605
505,0.5097229683695456
506,0.3552420682076852
507,0.39745045572154236
508,0.07764050160448951
509,0.17684203158638997
510,0.3227531789087179
511,0.09023356945078587
512,0.09886104099565204
513,0.13869279734949969
514,0.16875946366301303
515,0.09009009305152407
516,0.661241087888792
517,0.6866358830545463
518,0.08570019508436048
519,0.6599607666363176
520,0.10354350635335509
521,0.561581431719715
522,0.1250375010123928
523,0.43405777943306617
524,0.5716712289571257
525,0.09616043564132429
526,0.20297467493680438
527,0.11586612248122492
528,0.6092621716424245
529,0.08726951976050322
530,0.12067791159290386
531,0.7031566634129895
532,0.6814829599720277
533,0.6283793487660049
534,0.2634975686291393
535,0.09782870923421225
536,0.09570600006009386
537,0.3918023433751314
538,0.6352577515116932
539,0.2409975434881674
540,0.09724974638051671
541,0.356760902310985
542,0.4213409527332871
543,0.7289756918935762
544,0.28551055485126015
545,0.32892923367272514
546,0.17733569726648912
547,0.28108759377832826
548,0.11560716560439127
549,0.5084075743150535
550,0.15061193015950974
551,0.5253412513401999
552,0.2737554371312975
553,0.5051620165174243
554,0.7078490278114105
555,0.5099722197505165
556,0.5312902615283631
557,0.683334631649163
558,0.08045081922943895
559,0.27158158147225514
560,0.4915725269198795
561,0.6968301744064724
562,0.16275356631743443
563,0.2773005275274847
564,0.1279111600886091
565,0.6949801122404629
566,0.10044635774090874
567,0.11855612623459087
568,0.6743165943649451
569,0.7240059144322066
570,0.6070630736547868
571,0.1418257412329547
572,0.6708844654740502
573,0.5179660343448962
574,0.4010221328056991
575,0.11283032187103818
576,0.6036840597200857
577,0.528962305675131
578,0.0888343748722732
579,0.34009835890203943
580,0.5107989211096036
581,0.5967099217014675
582,0.4702615325472043
583,0.0850071414708054
584,0.7241401651621873
585,0.6479200635802169
586,0.09672685531370287
587,0.3128498435783083
588,0.07336279977753687
589,0.07408367643429231
590,0.5460386625355302
591,0.3869844725489234
592,0.1875066720137724
593,0.24588052186779574
594,0.3099726806031317
595,0.11320030320950472
596,0.10098219082078431
597,0.2621935885584955
598,0.15148297400029426
599,0.3501574106886117
600,0.0801325345395246
601,0.7144985781780999
602,0.17695637283605686
603,0.25489519628237695
604,0.12739871137318845
605,0.28271642627570087
606,0.5522334507265874
607,0.7646169902962217
608,0.13456664370402202
609,0.6685956554939682
610,0.24088507665303382
611,0.4122922331145889
612,0.59212048653184
613,0.6994881376067678
614,0.6633044133064541
615,0.1761749622143086
616,0.6250065655517778
617,0.11472908495751527
618,0.09034458844073323
619,0.34868448730582324
620,0.09072694178794893
621,0.6784478667278093
622,0.1416573168469154
623,0.41785933847849366
624,0.3993526903827563
625,0.09969494494797583
626,0.5958214243989182
627,0.1090342290181906
628,0.0937115230853378
629,0.0799760108965551
630,0.17639180791680953
631,0.5931263102904394
632,0.35174322926225143
633,0.67457777719202
634,0.44345957799582775
635,0.6325263424118013
636,0.10282004876813623
637,0.152053319958394
638,0.19021227508087635
639,0.1140269451200697
640,0.10205241049882913
641,0.20201384774876205
642,0.601239773630292
643,0.1915764243096404
644,0.5473959815196362
645,0.11498716151014074
646,0.08538186301513587
647,0.16694365990595383
648,0.17079908836181895
649,0.09408134865665076
650,0.10903561510951751
651,0.2605637791173087
652,0.1633867633719216
653,0.5726103203950648
654,0.5721141355763525
655,0.08132860988468246
656,0.13901882443174565
657,0.61381219998616
658,0.5942075930312717
659,0.5080093348523627
660,0.1008249093409509
661,0.4349991116133612
662,0.5256925059703353
663,0.10816055518483965
664,0.1520078712573055
665,0.5921740922756208
666,0.7326571403978849
667,0.06601481858738587
668,0.7321614654369494
669,0.6996668665339815
670,0.6854599619443684
671,0.5473556768349165
672,0.13322715669106405
673,0.7482324714333906
674,0.31674723934331045
675,0.15278625612519037
676,0.11077237131550488
677,0.1282476737122054
678,0.1103869780227393
679,0.11073630254290634
680,0.7006993217941839
681,0.11727262754812075
682,0.5578595216132385
683,0.07944254615399393
684,0.11468536417990308
685,0.31596003395145056
686,0.34345666033819766
687,0.15309121326183583
688,0.14446866167034064
689,0.08044577019300993
690,0.4762693911172152
691,0.1140334002656811
692,0.734402590869747
693,0.1220392138792871
694,0.09821292028493644
695,0.31431141478411456
696,0.11229875595490199
697,0.7048667699221768
698,0.08820272609095509
699,0.45225534158825054
700,0.5257780974965335
701,0.6190365204002133
702,0.3678975881226222
703,0.08299525422166056
704,0.15359152274970964
705,0.1428998263507486
706,0.27406435522632144
707,0.31141545422157046
708,0.43685501100095575
709,0.1037868564166895
710,0.7092083579654187
711,0.2016186458886695
712,0.40646461729625766
713,0.4862766395041795
714,0.14411209433212882
715,0.21022042005804636
716,0.12179959431631024
717,0.21872766382423248
718,0.5963727692543828
719,0.51346506623137
720,0.7248842352140148
721,0.26092075964093253
722,0.5926883817373917
723,0.11157275954309803
724,0.5525321392892673
725,0.49791927621163584
726,0.5114886103575564
727,0.1342402120473513
728,0.6600081253944127
729,0.2979398318794647
730,0.1452760612635406
731,0.44443943335743635
732,0.6766343251855009
733,0.11706121387204525
734,0.09833743359053024
735,0.11383330962080657
736,0.12969659973371603
737,0.09262504923496456
738,0.08877817509654118
739,0.5053425070027443
740,0.1421083321912395
741,0.7033693543920095
742,0.14428261603017664
743,0.4126923582425015
744,0.5933962166182254
745,0.1789807349736057
746,0.510614663573781
747,0.06889894820701158
748,0.690881004403636
749,0.5535198780762209
750,0.12315350472871588
751,0.13970652572403458
752,0.5798296554517692
753,0.2684918287759894
754,0.3007504273572457
755,0.20558161160811197
756,0.39222510343906813
757,0.1146968902058341
758,0.5344354250514155
759,0.5624470310241383
760,0.7214977229008948
761,0.6959042118631829
762,0.08173062239608456
763,0.30405836984628676
764,0.7228510224983937
765,0.09250671888046749
766,0.08604287378864772
767,0.30174346486424075
768,0.6981376991732214
769,0.40969427342711806
770,0.144232422717589
771,0.1896001739316869
772,0.4137775353457278
773,0.6768218292755268
774,0.6371763122413624
775,0.09742338980360407
776,0.10596874560854057
777,0.12053899057848756
778,0.08490448025175175
779,0.11649888210627107
780,0.700566557339934
781,0.6413813517748204
782,0.3480585024517261
783,0.09179688979450545
784,0.13900429744540793
785,0.1052976694446317
786,0.47490613419965605
787,0.15267318703037824
788,0.07710114027918519
789,0.6581831522092554
790,0.09016004191426359
791,0.6639617386184766
792,0.10792970364245466
793,0.5392613382071512
794,0.08832246621516732
795,0.15168006422675345
796,0.5551330304789692
797,0.4677031468087922
798,0.701559749683271
799,0.5016302612045173
800,0.07715164981864019
801,0.5438538798513726
802,0.5661651413361298
803,0.10623552685140854
804,0.546540492767341
805,0.244704405701399
806,0.5423916007472778
807,0.10480888905052191
808,0.3178491723720883
809,0.6730940116987865
810,0.16731949157790127
811,0.6547743952490561
812,0.5159300974789786
813,0.6579134880535599
814,0.28087667808630234
815,0.09692676591199112
816,0.24559276792744783
817,0.0853656002697272
818,0.5539765042042611
819,0.5185288417504401
820,0.20559619935996537
821,0.22081664396068035
822,0.5682763845808859
823,0.28696116022267815
824,0.2549941338430892
825,0.12319800977054172
826,0.48308781334776363
827,0.1257893559722101
828,0.12258396376340581
829,0.5254881873887555
830,0.08940984515668826
831,0.09733036201189023
832,0.0747393708882335
833,0.7045249931020988
834,0.13544620692546966
835,0.4158514753638215
836,0.6547959793473788
837,0.09301704163207168
838,0.09164084568061998
839,0.41443203353345726
840,0.09694704704827642
841,0.34557350386670904
842,0.12766696384681417
843,0.5651228781701491
844,0.5485807076741407
845,0.28537046735190863
846,0.36995310955074834
847,0.1332749146678032
848,0.08654189581071646
849,0.5536033619884411
850,0.3761217376257587
851,0.5707086983618026
852,0.5327261165332366
853,0.5805878439394014
854,0.09863191649066104
855,0.5589382963131947
856,0.10153063905752223
857,0.6315031272304404
858,0.19365065979476925
859,0.5827998146323404
860,0.29175267939076366
861,0.19429520953018453
862,0.7828363597168112
863,0.09655389444467492
864,0.6237054258422593
865,0.29568985247783425
866,0.08746799101399505
867,0.10644043169903283
868,0.2867596602977166
869,0.13718829522604406
870,0.42242947344526494
871,0.6658057027585859
872,0.3941711559992375
873,0.5870337784088289
874,0.10767159084935228
875,0.719714048764949
876,0.0997616959950521
877,0.73743724988257
878,0.29673819994953377
879,0.3071734413294167
880,0.1201548138524024
881,0.10050713420372837
882,0.6675912469999261
883,0.4140471923412151
884,0.35363688127575943
885,0.2027032492150349
886,0.09187691968128278
887,0.10912874831659714
888,0.12401166148491707
889,0.16565563330780808
890,0.34395497873134384
891,0.09468328676558478
892,0.23186252738046978
893,0.1171819872701643
894,0.18783704033822196
895,0.5067032847058404
896,0.1296151941613625
897,0.19329639536616883
898,0.28432262240343614
899,0.2901285399794459
900,0.35435575071344916
901,0.6190348298515044
902,0.07202310014717098
903,0.41124632580310594
904,0.4257334880152317
905,0.07853847822768859
906,0.1488362575536297
907,0.5600920782051861
908,0.18053337129013217
909,0.08891113709442067
910,0.34625451522298945
911,0.13711643955709224
912,0.09098736855162672
913,0.42849803817654086
914,0.6801644454797563
915,0.7085492152142878
916,0.6730918417361929
917,0.5794183808860482
918,0.23525610471282488
919,0.09594258290422772
920,0.41274435295200224
921,0.5578542271276477
922,0.3020776311042693
923,0.13179649586061398
924,0.2974233429317993
925,0.16323475748429184
926,0.5335676653770813
927,0.1902848891948731
928,0.43572883093459536
929,0.07492945888809524
930,0.10323414132738543
931,0.109628973839132
932,0.08925319371575915
933,0.3788363267374013
934,0.15907052427565574
935,0.5553314410046218
936,0.09167760298698034
937,0.08390766760690044
938,0.6647834471398102
939,0.13334324671728076
940,0.24096566969170033
941,0.28574412847247754
942,0.09569362880826962
943,0.661504557096998
944,0.6320934917971439
945,0.26312334935104403
946,0.11093352933483497
947,0.16434592665665207
948,0.3745864297608331
949,0.0679070286413526
950,0.10853482652403021
951,0.5362196790132989
952,0.12461457135324654
953,0.6584005937837553
954,0.7415653743925936
955,0.6747603734716383
956,0.06247793742023513
957,0.19101810248196063
958,0.5380222798786115
959,0.13223313083888882
960,0.5920563095948033
961,0.29742157282157333
962,0.1350294660372517
963,0.44742473839033514
964,0.5680169942796661
965,0.4448163515898924
966,0.409962993013637
967,0.5463509191354428
968,0.4135463628695895
969,0.3113162743496979
970,0.13958688749237133
971,0.5948172953738283
972,0.3689331559387283
973,0.11579228423426433
974,0.22586779776016258
975,0.09172918931503549
976,0.2743789991121602
977,0.10162450050507658
978,0.47403878696178536
979,0.1358131595567802
980,0.3940487682659176
981,0.09754484250481038
982,0.280490744397003
983,0.5923518648199184
984,0.2670035504257131
985,0.09392273718619194
986,0.10876917824942789
987,0.602156650507425
988,0.6063858798182741
989,0.5987331856844962
990,0.28349733907724595
991,0.3194372078908662
992,0.7212528772437157
993,0.10042300846751644
994,0.3535662893115418
995,0.13232436446719725
996,0.198845858845658
997,0.19660469721245155
998,0.5426488784431589
999,0.292569352724634
1000,0.14184586429624196
1001,0.1487065322133242
1002,0.6447318467287999
1003,0.07745093490628938
1004,0.359951703296282
1005,0.12978834172400427
1006,0.4052723564847646
1007,0.6751090324123926
1008,0.5421474357913911
1009,0.30538537251699865
1010,0.3983390738838165
1011,0.7211077370321999
1012,0.1413449840512324
1013,0.11010259533050637
1014,0.43177899755380955
1015,0.110610900669599
1016,0.7153338787491754
1017,0.6103896827217852
1018,0.1192529259976822
1019,0.5732668888969528
1020,0.3107477142937508
1021,0.5767391865572921
1022,0.16989881980409055
1023,0.2554965067005225
1024,0.10708111033221801
1025,0.2021731094941719
1026,0.07382893969111012
1027,0.13477501422243404
1028,0.2368136188046301
1029,0.0675328303875573
1030,0.5463085890344741
1031,0.7064153997252796
1032,0.13085401545814634
1033,0.5561613678499385
1034,0.10422375917557475
1035,0.6149638646967139
1036,0.19929862860800968
1037,0.3252279747964711
1038,0.17082095144681853
1039,0.406293327975962
1040,0.72338759760034
1041,0.5334797621903804
1042,0.10609074063969076
1043,0.222116519832239
1044,0.10722579062908895
1045,0.7135888126161589
1046,0.30398543081248863
1047,0.12632490616110717
1048,0.17095247278189046
1049,0.622866231708147
1050,0.3786340604707641
1051,0.12142017228244617
1052,0.5346912144685513
1053,0.4317065721077155
1054,0.07608134464572208
1055,0.5812114212711079
1056,0.46571023452312554
1057,0.21446654335915394
1058,0.3065058569355118
1059,0.08316087695641569
1060,0.3340964334034412
1061,0.10464837380065886
1062,0.1312460723284065
1063,0.09028166093528536
1064,0.35337368093734445
1065,0.1207850137818809
1066,0.16047421104665724
1067,0.14449928536944992
1068,0.4465144712180596
1069,0.7791769798414718
1070,0.07109887190024655
1071,0.6880695001387628
1072,0.15707294818721407
1073,0.08508999003590306
1074,0.09256093279852207
1075,0.08338294649873243
1076,0.5473093704624712
1077,0.11607347598976603
1078,0.13015245091114117
1079,0.20030846876204647
1080,0.32711382207968065
1081,0.2971767941453698
1082,0.3303436454047731
1083,0.11942988328765464
1084,0.07115943719762129
1085,0.35454963442352705
1086,0.3095695817056615
1087,0.5950976864222268
1088,0.4220463460628087
1089,0.31468977162063366
1090,0.1097119438696918
1091,0.2962870161129885
1092,0.5889424746600068
1093,0.1107615773001157
1094,0.07951007108810448
1095,0.6612503669447425
1096,0.17356442093124147
1097,0.3777409099899238
1098,0.1320582216445421
1099,0.09991063772859635
1100,0.08708019484236311
1101,0.1027782713640145
1102,0.14350832625570822
1103,0.725315488451487
1104,0.06994204415960656
1105,0.1024856035597205
1106,0.5134438972688209
1107,0.12932874035695113
1108,0.5436232657254798
1109,0.1277994413476208
1110,0.39219757798329713
1111,0.14909924841480734
1112,0.4310658251158086
1113,0.6656508302204384
1114,0.10849234547576783
1115,0.34388235067765266
1116,0.09511099529325248
1117,0.09643060384670345
1118,0.5378187095228313
1119,0.7108053150554923
1120,0.36491130832091256
1121,0.18063108765444336
1122,0.6350817220352807
1123,0.6786805540237741
1124,0.13990922660095217
1125,0.16516416894458777
1126,0.5689735035738026
1127,0.2694558063206345
1128,0.5592392456138836
1129,0.5696866911187091
1130,0.137220186217762
1131,0.08545382756203088
1132,0.6362128652965203
1133,0.5538266534256483
1134,0.5557068726228754
1135,0.5861179514364478
1136,0.12062483710350835
1137,0.6081249850457726
1138,0.3226601943348638
1139,0.071916830550607
1140,0.5503735799089415
1141,0.270803234474899
1142,0.16292236450634712
1143,0.09222929424695328
1144,0.12024120465461978
1145,0.6398987275742843
1146,0.10291663032072086
1147,0.6604355228741878
1148,0.08141028050081196
1149,0.08974869332005245
1150,0.28195709877417885
1151,0.2312693752019487
1152,0.08483212108842217
1153,0.0767667540683823
1154,0.2740209868383219
1155,0.15067333641900135
1156,0.5887926684398488
1157,0.10249604528530672
1158,0.7146582448890318
1159,0.11909079765674799
1160,0.15696902063014442
1161,0.09833641495638079
1162,0.09680548446733801
1163,0.7257070927743454
1164,0.215282281613072
1165,0.5428920757816514
1166,0.10051990413463842
1167,0.44179136877484787
1168,0.479966263574819
1169,0.3182157529723738
1170,0.259958411804863
1171,0.09312338532662796
1172,0.5325874432845832
1173,0.45616521730406623
1174,0.7379067888386728
1175,0.30270670194863525
1176,0.09470303136489194
1177,0.09629196298763738
1178,0.5673185678758679
1179,0.1096187151830494
1180,0.7184550020636762
1181,0.39171655755938295
1182,0.10638972935360397
1183,0.12492895652868587
1184,0.11610963308613587
1185,0.72130857648602
1186,0.5829953320238541
1187,0.11554963436080315
1188,0.10062546940966724
1189,0.7070577489012593
1190,0.06790713637295107
1191,0.21771355232208306
1192,0.6642553018063041
1193,0.4939522485998015
1194,0.6603729657089903
1195,0.07701546006289678
1196,0.09811101905383046
1197,0.2449098710193931
1198,0.3971762838641488
1199,0.09495523494031187
1200,0.18444912533841656
1201,0.14083923945453553
1202,0.5259207797918664
1203,0.06966078348236532
1204,0.13670246402939476
1205,0.7717097087336785
1206,0.530551405712886
1207,0.13850975747187022
1208,0.7566147662631033
1209,0.4845552383509275
1210,0.7096573549685291
1211,0.31035246399011723
1212,0.18904244825307576
1213,0.18355354382100433
1214,0.4582752147143877
1215,0.6026680297147375
1216,0.16334165483932195
1217,0.2666074431744331
1218,0.22503577840231015
1219,0.45489019531524066
1220,0.546988371177871
1221,0.6084526807429644
1222,0.5590901797494271
1223,0.5553736272407623
1224,0.27593187648913126
1225,0.4318198442349538
1226,0.1067615531453363
1227,0.15177561241383605
1228,0.5874606453725387
1229,0.12036365171434901
1230,0.09751317168434018
1231,0.09509841817561948
1232,0.16007732082867554
1233,0.09232480815363656
1234,0.3768714245241732
1235,0.1551121308279765
1236,0.6614847903307277
1237,0.4091100115135276
1238,0.08384933065173669
1239,0.6634831639374483
1240,0.3234005417907275
1241,0.12665472827956276
1242,0.13379286348745073
1243,0.582320094390083
1244,0.7176627694427131
1245,0.15866576088896317
1246,0.14712445914027222
1247,0.25766706289106434
1248,0.3298354219346966
1249,0.5207982971105538
1250,0.0776822979667667
1251,0.44587953114440904
1252,0.378385635758902
1253,0.0804969884758259
1254,0.1610931565423385
